uuid,Keywords,label
1908,Deep Synergistic; Synergistic Interaction; Interaction Network; Joint Classification,1
1909,Bounding Boxes; Scale Space; Robust Tracking; Particle Scale; State-Of-The-Art Trackers,0
1910,Oxygen Evolution; Controlled Electrophoretic; Deposition Strategy; Cofe2O4 Nanoparticles; Electrophoretic Deposition,1
1911,Noise Reduction; Small Animal; Different Regions,1
1912,Antimicrobial Biomaterials,1
1913,Embedded Intelligence; Future Prospects; Research Challenges; Edge Devices; Cloud Server,0
1914,Power Plant; Life Cycle; Pulverized Coal; Coal Fired; Deeper Reduction,0
1915,Neurovascular Coupling; Resting State; Acetylcholine Transporter; Highly Correlated; Vesicular Acetylcholine,1
1916,Text Recognition; Style Transfer; Recognition Methods; Target Dataset,0
1917,Vac-Based Emulsions; First Time,0
1918,Surgery Duration; Laparoscopic Videos; Remaining Surgery; Deep Learning; Manual Annotation,1
1919,Tele-Intensive Care; Care Unit; Systematic Literature; Literature Review; Shandong Province,1
1920,Position Estimates; Hybrid Localization; Coarse Position,0
1921,Art-Pzq Treated; Thioredoxin Glutathione; Glutathione Reductase; Schistosoma Mansoni-Infected; Mansoni-Infected Mice,1
1922,Attitude Control; Nonlinear Dynamics; Reinforcement Learning; Deep Reinforcement,0
1923,Glandular Structures; Random Field; Polar Space; Field Model,0
1924,Image Colourisation; Cartoon Characters,0
1925,S-Scheme Heterojunction; Built-In Electric; Chemical Bonds; Electric Field; Charge Transfer,1
1926,Pervasive Edge; Edge Computing; Communication Networks; Core Network,0
1927,Virtual Reality,0
1928,Nuclear Receptors; Clock-Related Nuclear; Circadian Clock,1
1929,Cardiomyocyte Death; Ferroptosis-Induced Cardiomyocyte; Signaling Pathway; Akt/Enos Signaling; Inhibiting Akt/Enos,1
1930,Mutual Information,0
1931,Harmony Search; Search Algorithm; Hard Problems; High Complexity; High Dimension,0
1932,Intact Varnish; Saudi Arabia; Ha'Il Region; Rock Varnish,0
1933,Racial/Ethnic Disparities; Suid Rates; Race/Ethnicity Confounded; Sudden Unexpected; Unexpected Infant,1
1934,Frequency Technology; Photonic-Assisted Arbitrary; Waveform Generation; Uplink Applications; Taking Advantage,0
1935,X-Ray Dataset; Disease Detection; Chest X-Rays; Disease Proposals; Chest X-Ray,1
1936,Microvascular Free; Neck Dissection; Flap Perfusion; Neck Reconstruction; Prior Neck,1
1937,Mixed-Use University; Methylene Chloride; Personal Exposures; Exposure Assessments,1
1938,Kermanian Propolis; Cell Line; Incubation Time; Ic50 Concentrations; Acute Lymphoblastic,1
1939,Pose Estimation; Human Pose; Body Joints; Joints Structural; Generative Adversarial,0
1940,A; B,1
1941,Energy Consumption; Economic Growth; Non-Renewable Energy; Total Energy; Developed Nations,1
1942,Stereo Depth; Depth Estimation,0
1943,Response Facilitation; Dyadic Response; Long-Tailed Macaques; Social Influence; Focal Samples,1
1944,Dynamic Complexity; Complexity Measures; Systems Engineering; Evaluation Framework; Complexity Evaluation,0
1945,Data Processing; Deep Learning; Diffusion Models; Data Points; Classical Data,1
1946,Value Priorities; Value Orientations,1
1947,Proposed Method; Guided Filter; Spatial Resolution; Detail Layer; Edge Layer,0
1948,Gh43 Enzymes; Linear Arabinan; Three Gh43; Gh43 Genes; Arabinose Production,1
1949,Decomposition Model; Fourth-Order Nonlocal; Similar Patches; Nonlocal Tensor; Tensor Unit,1
1950,Proposed Method; X-Ray Images; Registration Framework; Method Achieved; Point-To-Plane Correspondence,1
1951,Associating Liver; Liver Partition; Portal Vein; Vein Ligation; Staged Hepatectomy,1
1952,Traditional Risk; Risk Factors; Current Systolic; Cardiovascular Disease; Blood Pressure,1
1953,Pulse Oximetry; Remote Sensing; Sensor Interface,0
1954,Facial Soft; Tissue Depths; Caucasoid Women; Soft Tissue; Tissue Depth,1
1955,Case Series; Pulmonary Hypertension; Pulmonary Thromboendarterectomy,1
1956,Atmospheric Pressure; Negative Ions; Field Desorption; Mass Spectrometry; Ionic Liquids,1
1957,Pose Estimation; Computer Vision; Deep Learning,0
1958,Iterative Grouping; Median Filter; Fixed Value; Value Impulse; Impulse Noise,0
1959,Anthropogenic Particles; Soybean Meal; Aquaculture Feed; Plant-Based Feeds,1
1960,Inhibition-Stabilized Dynamics; Paradoxical Effect; Self-Sustained Dynamics; Weight Classes; Homeostatic Plasticity,1
1961,Tmem184B Promotes; Cell Carcinoma; Normal Tissues; Adjacent Normal; Expression Pattern,1
1962,Adult Learners; Mobile Learning,0
1963,Resilience Thinking; Local Resilience,0
1964,Multi-Scale Spatial; Spatial Attention; Better Performance; Image Super-Resolution; Attention Networks,0
1965,Happy Faces; Angry Faces; Facial Features; Prominent Features; Happy Expressions,1
1966,Climate Change; Climate Conditions; Forest Cover; Projected Climate; Model Simulation,1
1967,Early Mesolithic; Shigir Idol; Mesolithic Context; Late Glacial; Late Palaeolithic,0
1968,Voice Conversion; Comparative Study; Speech Representation; Self-Supervised Speech,0
1969,Smart Heating; Occupancy State; Heating Control; Occupancy Schedules,0
1970,Aperture Efficiencies; State-Of-The-Art Feeds,0
1971,State-Of-The-Art Approximate; Smaller Values; Picture Coding,0
1972,Business Models; Business Model; Present Study; Bibliometric Analysis,0
1973,Extra-Normative Work; Situational Strength; Work Represents,1
1974,Liquid State; Less Error; Dendritically Enhanced; Enhanced Readout; State Machine,0
1975,Orchid Species; Neural Network; Prediction Network; Model Architecture; Convolutional Neural,0
1976,Pose Estimation; Feedback Loop; Joint Hand-Object; Hand-Object Pose; State-Of-The-Art Methods,0
1977,Image Clustering; Clustering Framework; Proposed Clustering; Large-Scale Image,0
1978,Cell Response; Mrna Vaccines,1
1979,Spike Train; Visual Stimulus; Leaky Integrate-And-Fire; Quantization Schema; Visual Scene,0
1980,Recurrent Pterygium; Cyclosporine 0.05; Fibroblast Proliferation,1
1981,Resource Allocation; Ofdma Systems; Adaptive Radio; State-Of-The-Art Approaches; Orthogonal Frequency,0
1982,Editing Tool; Various Cancer; Crispr/Cas9 Mediated; Mediated Cancer; Cancer Treatment,1
1983,Cell Proliferation; Activating Il6/Stat3; Il6/Stat3 Signaling; Signaling Pathway; Gastric Cancer,1
1984,Gene Expression; Expression Levels; Immune Microenvironment; Cervical Carcinoma; Necroptosis-Related Genes,1
1985,Commercial Building; Building Hvac; Hvac Systems; Intrusion Detection; Baids Device,0
1986,Ectopic Breast; Breast Tissue; Physical Examination,1
1987,Architectural Level; Arbitrary Curves; General Prime; Prime Field; Circuit Level,0
1988,Ship Detection; Remote Sensing; Sensing Images; Rotated Anchor-Aided; Cascade Rotated,0
1989,Sleep Duration; Included Sleep; Include Sleep; Hazard Ratio; Sleep Characteristics,1
1990,Heart Transplantation; Following Left; Left Ventricular; Ventricular Assist; Assist Device,1
1991,Low-Power Cmos; Smart Temperature; Temperature Sensor; Cmos Smart; 0.25 Degrees,0
1992,Political System; Party Support; System Justification; System Attitudes,1
1993,Dewatering Liquor; Sludge Dewatering; Thermal Hydrolyzed; Hydrolyzed Sludge; Up-Flow Anaerobic,1
1994,Herbicidal Activity; 3-Acyltetramic Acids; Endogenous Abscisic; Abscisic Acid; Acyl Meldrum,1
1995,Virtual Environments; Rapport-Building Behaviours; Episodic Memory; In-Person Face-To-Face; Social Demands,1
1996,Action Recognition; Dense Trajectories; Human Action,0
1997,Neuromorphic System; Neuromorphic Communication; Neuromorphic Systems; Communication Infrastructures,0
1998,Discrete Time; Time Signals; Constant-Q Transform; Time Frequency,0
1999,Blood Cell; Cell Autofluorescence; Blood Cells; Image Analysis; Microscopy Images,1
2000,Nest Predation; Predator Species; Predation Rate; Forest Area; Predation Rates,1
2001,Prostate Segmentation; Multi-Site Network; Multi-Site Data; Improving Prostate,1
2002,Functional Consequences,1
2003,Tensor Factorization,0
2004,Event Cameras; Time-Ordered Recent; Tore Volumes; Timing Information; Recent Event,0
2005,Hunting Scenes; Levantine Rock; Spanish Levantine; Chrono-Cultural Marker,0
2006,Image Deblurring; Blind Image; State-Of-The-Art Deblurring,0
2007,Meta-Parameter Free; Feature Learning,0
2008,Ethylene Oxide; Cooling Performance; Daytime Radiative; Radiative Cooling; Nanocomposite Polymers,1
2009,Multi-Stage Framework,0
2010,Breast Cancer; Cancer Cell; Cell Line; Formulated Nanoparticles; Mcf-7 Breast,1
2011,Saliency Prediction; Noisy Labelling; Single Noisy; Learn Saliency; Robust Model,0
2012,Jpeg Images; Blocking Artifacts; Image Quality; Quality Assessment; Luminance Change,0
2013,Innate Immune; Immune Response; Priming Signal; Cgas Activation; Cgamp Production,1
2014,Line Balancing; Balancing Problem; Assembly Line; Compared Using; Assembly Lines,0
2015,Fronthaul Load; Cloud Radio; Power Transfer; Radio Access; Wireless Power,0
2016,Dynamic Allostery; Dynamic Changes; Different Ligands; Binding Partners; Different Binding,1
2017,Transcriptional Profiling; Gene Expression; Pseudomonas Aeruginosa; Aeruginosa Infections,1
2018,Human Activity; Sensor Data; Activity Recognition; Cross Position; Test Accuracy,0
2019,Ace-2 Binding; N501Y Mutated; Spike Protein; Structural Inhibition; Mutated Spike-Rbd,1
2020,Diquat-Induced Acute; Acute Toxicity; Selenium Nanoparticles; Senps Supplementation,1
2021,Paper Proposes,0
2022,Annotated Data; Proposed Method,1
2023,Shrimp Wastewater; Bacterial Community; Shrimp Farming; Community Composition; Farming Wastewater,1
2024,Motor Networks; Motor Observation; Spectrum Disorder; Systematic Review; Autism Spectrum,1
2025,Spatial Resolution; Stopping Power; Detector System; Computed Tomography; Helium Imaging,1
2026,Sports Tourism; Ecological Sports; Sports Culture; Culture Tourism; Culture Belt,0
2027,Cellulose Acetate; Using Pyrolysis; Chromatography Mass; Mass Spectrometry,0
2028,Immune Response; Late Tmev-Idd; Demyelinating Disease; Innate Immune; Highly Expressed,1
2029,Recent Neural; Sequence Tagging; Neural Architectures; Named Entity; Entity Recognition,0
2030,Offshore Feeding; Prey Energy; Feeding Area; Gray Whale; Gray Whales,1
2031,Plastic Greenhouses; Mean Airborne; Airborne Particulates; Vegetable Plastic; Airborne Bacteria,1
2032,Regret Based,1
2033,Cardiac Innervations; Pathophysiological Mechanisms,1
2034,Moscow Underground,0
2035,Maximum Mechanical; Wind Turbines; Speed Sensor; Convergence Time; Mechanical Power,0
2036,Sodium-Ion Batteries; Layered Oxides; Rate Capability,1
2037,Aeruginosa Tcss; Pseudomonas Aeruginosa,1
2038,Thermal Stability; Improved Thermal,1
2039,Patient Specific; Respiratory Sound; Wearable Devices; Specific Model; Model Tuning,0
2040,Proposed Framework; Natural Language,0
2041,Skeletal Muscle; Hindlimb Ischemia; Autophagy Signaling; Regulate Autophagy; Muscle Remodeling,1
2042,Adaptive Algorithm; Lorawan Networks; Multiple Gateways; Proposed Algorithm,0
2043,Intramolecular Cyclization; Solid State,1
2044,Power Ring; Ring Oscillator,0
2045,Compressed Sensing; Nonlinear Analog,0
2046,Dataflow Applications; Memory Management,0
2047,Chain Code; Method Gives; Euclidean Space; Digital Elevation; Relative Code,0
2048,Voltametric Signal; Electrode Surface,1
2049,Image Partitioning; Task-Specific Image; Partitioning Framework; Discriminant Function; Superpixel Graph,0
2050,Semantic Processing; Processing Tasks; Cognitive Processes; Semantic Tasks; Cognitive Control,0
2051,Mild Traumatic; Traumatic Brain; Brain Injury,1
2052,Gesture Recognition; Neural Network; Recognition System,0
2053,Video Summarization; Unsupervised Video; Piecewise Linear; Linear Interpolation; Natural Sequence,0
2054,Chromatin Assembly; Upon Repression,1
2055,Performing Arts; Semantic Model; Among Audiovisual; Among Media,0
2056,Person Tracking; Uav-Based Person; Unmanned Aerial; Aerial Vehicle; Tracking System,0
2057,First Story; Story Detection,0
2058,Cr2O72- Ions; Metal Organic; Organic Framework,1
2059,Image Denoising; External Correlations; Similar Images; External Similar; Patch Matching,0
2060,Dual-Branch Network; Classification Performance; Imbalance Learning; Class Imbalance; Cumulative Dual-Branch,0
2061,Primary Ureteral; Stump Carcinoma; Ureteral Stump,1
2062,Mycobacterium Tuberculosis; Recombinant Form; Conformational States; Early Secreted; Secreted Antigenic,1
2063,Photon-Counting Detector,1
2064,Head Pose; State-Of-The-Art Tracking; Tracking Approaches; Proposed Method,0
2065,Application Execution; One-To-One Mapping; Existing Dalvik; Runtime System; Mobile Devices,0
2066,Iterated Local; Exact Algorithm; Metaheuristic Algorithms; Local Search; Optimal Solutions,0
2067,Process Integration; Cleaner Production; Process Intensification,0
2068,Purse Seine; Life Cycle; Environmental Performance; Pelagic Fisheries; Purse Seiners,0
2069,Slc44A1-Prkca Fusion; Glioneuronal Tumors; Pgnt Patients; Red-Green Signal; Three Pgnt,1
2070,Hardening Principles; Vertical Cavity; Cavity Surface; Surface Emitting; Emitting Laser,0
2071,A; B,0
2072,View Information; Vehicle Re-Id,0
2073,Online Operation; State-Of-The-Art Results,0
2074,Foetal Reduction; First-Time Mothers; Undergo Foetal; Next Pregnancy; 'Big Picture,0
2075,Automatic Hookworm; Hookworm Detection; Capsule Endoscopy; Tubular Structure; Wireless Capsule,0
2076,Location Selection; Moving Objects; Optimal Location; Candidate Locations,0
2077,Wearable Microfluidic; Finger-Actuated Pumps; Sweat Sensing; Sample Analysis,1
2078,State-Of-The-Art Review; Radiometric Aspects; Digital Photogrammetric; Photogrammetric Images,0
2079,Korean Pine; Seed Weight; Spraying Bacterial; Cone Development; Seed Quality,1
2080,Environmental Literacy; Literacy Level; Biological Science; Environmental Issues; Different Disciplines,0
2081,Neural Networks; Unseen Categories; Mutual Information-Based; Proposed Method; Different Image,1
2082,Shape Space; Shape Geodesics; Shape Comparison; Robust Norm; Static Gesture,0
2083,Approximate Nearest; Nearest Neighbor,0
2084,Kidney Function; Kidney Biopsy,1
2085,Tissue Repair; Hematopoietic Stem; Progenitor Cells,1
2086,Human Facial; Facial Expressions; Covariance Matrices,0
2087,Activity Features; Activity Analysis; Branch Takes; Label Prediction; Future Activities,0
2088,Real-Time Visual; One-Step Backtracking; Visual Tracking; Occlusion Detection,0
2089,Amino Sugars; Grsp Concentrations; Within Soil; Native Forest; Aggregate Sizes,1
2090,Quantum Cryptographic,0
2091,Adaptive Selection; Selection Strategy; Run-Time Performance; Fast Decision; H.264/Avc Intra-Prediction,0
2092,Viewpoint Sampling; Coverage Path; Sampling Strategy; Path Planning; Inspection Task,0
2093,Optimal Recovery,0
2094,Cell Migration; Hurp Methylation; Centrosome Repositioning,1
2095,Osteogenic Differentiation; Jak2/Stat3 Signaling; Signaling Pathway; Stem Cells; Regenerative Medicine,1
2096,Eco-City Project; Urban Cultural; Cultural Construction; Social Service,0
2097,Crassostrea Gigas; Nf-Κb Activation,1
2098,A; B,0
2099,Postoperative Immobilization; Abduction Pillow; Cerebral Palsy; Petrie Cast; Spica Cast,1
2100,Average Accuracy; Motor Imagery; Signal Classification; Accuracy Rate; Proposed Method,0
2101,Transesophageal Echocardiography; Multimodality Imaging; Computed Tomography; Atrial Fibrillation; Left Atrial,1
2102,Coastal Cities; Artistic Design; Marine Landscape; Marine Culture; Marine Landscapes,0
2103,Pharmaceutically Active; Environmental Sustainability,0
2104,Covid-19 Pandemic; Provide Care; Social Support; Remote Consultations; Medical Care,1
2105,A; B,1
2106,Selenium Toxicity; Total Protein; Fish Ctenopharyngodon; Less Hardy; Significantly Increased,1
2107,Synthetic Aperture; Aperture Radar; Previous State-Of-The-Art; Real-Time Operation,0
2108,Series Classification; Time Series; Benchmark Datasets; Sequential Model-Based; Model-Based Optimization,0
2109,Action Recognition; Open-Set Action; Spatio-Temporal Representation; State-Of-The-Art Methods; Joint Learning,0
2110,Proposed Sbg-Dir; Sbg-Dir Method; State-Of-The-Art Demons; Superpixel-Borders-Guided Deformation; Volume Representation,0
2111,Boundary Uncertainty; Single Deep; Learning Model; Gland Instance; Shape Similarity,1
2112,Dictionary Learning; Image Separation; Source Separation; Learning Framework; Component Captures,0
2113,Skin Care; Barrier Function,1
2114,Glaucoma Detection; Fundus Images; Prediction Subnet; Attention-Based Glaucoma; Attention Maps,1
2115,Information Disclosure; Carbon Information; Disclosure Quality; Power Industry; Enterprise Size,1
2116,A; B,0
2117,A; B,1
2118,Mitral Regurgitation; Mitral Valve; Respiratory Failure; Cardiogenic Shock; Acute Mitral,1
2119,Tunable Lasers,0
2120,Child-Robot Theater; Steam Education; Using Robots,0
2121,Bile Duct; Iatrogenic Bile; Duct Injuries; Duct Injury,1
2122,Local Searching; Inheritance Mechanism; Elite Inheritance; Software Product,0
2123,Public-Relations Videos,0
2124,Feature Point; Point Extraction; Local Adaptive; Adaptive Threshold; Proposed Method,0
2125,Kernel Bundle; Image Registration; Stationary Velocity; Registration Algorithms; Velocity Fields,1
2126,Sentiment Analysis; Social Media; Fuzzy Rule; Unsupervised Sentiment; Media Posts,0
2127,A; B,0
2128,Lithic Clast; Abrasion Feature; Aeolian Rat-Tails; Unimodal Abrasion; Evolutionary Sequence,0
2129,Gilf El-Kebir; Jebel El-'Uweinat; Libyan Desert,0
2130,Migration Process; Shaying River; River Basin,1
2131,Germ Cell; Adverse Effect; Copper Nanoparticles; Cell Proliferation,1
2132,Occupational Needlestick; Needlestick Injury,1
2133,Brain Mapping,0
2134,Mueller Matrix; Matrix Parameters; Cancer Cells; Fibrotic Stroma,1
2135,Cochlear Height; Significantly Correlated; Cochlear Metrics; Basal Turn; Significant Positive,1
2136,Detail Extraction; Saliency Analysis; Spatial Resolution; Better Performance; State-Of-The-Art Methods,0
2137,Genetic Program; Zikv-Infected Macrophages; Inflammatory Response; Post-Transcriptional Control,1
2138,Surgery Using; Post-Operative Images; Deep Brain; Patients Underwent; Brain Stimulation,1
2139,Solar Cells; Transporting Materials; Perovskite Solar; Hole Transporting,0
2140,Gain Estimators; Binary Gain; Binary Mask; Continuous Gain; Mask Techniques,0
2141,Feature Pyramid; Pyramid Network; Sequential Feature; Generative Adversarial; Boundary Localization,0
2142,Isolated Skyrmions; Topological Spin; Spin Textures,1
2143,Bone Mineral; Mineral Density; Randomized Controlled; Controlled Trial,1
2144,Junction Structure; Branch Migration; Dnazyme Feedback; Feedback Circuit; Signal Amplification,1
2145,Single Lead; Trainable Parameters; Atrial Fibrillation; Inferential Sensing; Sensing System,0
2146,Transition Metal; Hydrogen Evolution,1
2147,Combined Score; Liver Fibrosis; Potential Biomarker; Fibrosis Stage; Score Could,1
2148,Wild Poinsettia; Sumatran Fleabane; Smooth Pigweed; Hairy Beggarticks; Glyphosate-Resistant Weeds,1
2149,Number Comparison; 3-Moduli Sets; Sign Identification; Related State,0
2150,Land Uses; Delta N-15; Human Activities,0
2151,Pattern Recognition; Neural Engineering; Engineering Framework; Hardware Architecture; Recognition System,0
2152,Science Walden,0
2153,Super Resolution; Residual Learning; Parallel Residual; Residual Network; Deep Parallel,0
2154,Mlcs Problem; Large-Scale Mlcs; Existing Algorithms; Bound Irredundant; Graph Algorithm,0
2155,Con4-Supported Co2N; Co2N Clusters; Single-Atom Site; Site Catalysts; Metal Clusters,1
2156,Facial Attributes; Fuzzy Rule; Rule Based; Multimodal Framework; Sketch-Photo Retrieval,0
2157,Experiencing Housing; Housing Instability; Rural Areas; Veterans Experiencing; United States,1
2158,Eating Activity; Activity Recognition; Offline Trained; Also Design; Human Eating,0
2159,Cerevisiae Cells; Hac1I Cells; Cells Producing; Valuable Lipidic; Cellular Response,1
2160,Joint Deep; Deep Learning; Ss-Jdl Method; Scale Sequence; Input Patch,0
2161,Passive Devices; Dc/Dc Converter; Integrated Passive,0
2162,Chikungunya Virus,1
2163,Gata2 Degradation; Prostate Cancer; Castration Resistance,1
2164,Systematic Reviews; Clinical Practice,1
2165,Audio Watermarking; Eigenvalue Decomposition; Proposed Scheme,0
2166,Hematopoietic Stem; Comet Assay; Halo Assay; Stem Cells,1
2167,Perceived Stress; Burn Patients; Body Image; Autograft Surgery; Perceived Body,1
2168,Spectral Cutoffs; 5-Mum Spectral; State-Of-The-Art Large-Area; Hgcdte Grown,0
2169,Cytokine Expression; Dendritic Cells; Sensitising Chemicals; Dkg1 Cells,1
2170,Cephalosporin Derivatives; Gram-Negative Strains; Biofilm Formation; Cyclic Disulfide,1
2171,Quality Assessment; Video Quality; Visual Memory; No-Reference Video; Saliency Maps,0
2172,Thermal Inertia; Girona Cathedral; Thermal Conditions,0
2173,Professional Identity; Foucauldian Lens; Registered Nurses; Discursive Mechanism; Canadian Code,1
2174,Surgical Diseases; Surgical Plastic; Skin Surgical,1
2175,Supervoxel Segmentation; Point Clouds; Point Cloud; Selection Problem; Subset Selection,0
2176,Mediastinal Lymph; Deep Learning; Lymph Node,1
2177,Plant Species; Emission Properties,1
2178,Face Recognition; Local Binary; Binary Pattern; Mutually Independent; Independent Color,0
2179,Acquisition Plane; Proposed Method,1
2180,Extinction Coefficients; Reconstruction Technique; Surface Irradiance,0
2181,Proposed Approach; Real Time; Deep Learning; Quality Inspection; Training Data,0
2182,Solar Thermal; Cooling Cycles; Driven Cooling; Thermal Driven; Solar Assisted,0
2183,Rural Development; Water Challenges,0
2184,Filter Design; Surrogate Modeling; Filter Designs; Microwave Filters; Microwave Filter,0
2185,Covid-19 Pandemic; Informal Workers,1
2186,Fatigue Reliability; Wind Turbines; Wind Turbine; Energy Sources,0
2187,Cultural Products; Exhibition Information; Social Network; Using Social; Social Media,0
2188,Deep Hashing; Hashing Methods; Proposed Method; Multi-Central Ranking; Metric Space,0
2189,Image Sequences; Specular Reflections; Endoscopic Image; Highlight Image; Similarity Distance,0
2190,Poled Potassium; Potassium Titanyl; Titanyl Phosphate; Squeezed Light; Periodically Poled,0
2191,Food Security; Partner Violence; Intimate Partner; Mental Health; Domestic Violence,1
2192,Indicus Populations; Cattle Populations; Genetic Structure; Relationships Among; European Cattle,1
2193,Multimedia Data; Data Mining; Feature Extraction; Research Efforts; Mining Systems,0
2194,Clone Detection; Code Blocks; Code Clone; Detection Framework; Framework Using,0
2195,Waveform Estimation; Block Gibbs; Gibbs Sampler; Marginalized Particle; Particle Filter,0
2196,Natural Language; Current Trends; Language Processing,0
2197,Aesthetic Experiences; Spectral Brain; Frequency Bands; Brain Signatures,1
2198,Drivers Influencing; Influencing Deconstructability,1
2199,Kaskawulsh Glacier; Kluane Lake,0
2200,Control Group; Bone Turnover; Carotid Intima-Media; Intima-Media Thickness; Subclinical Atherosclerosis,1
2201,Avoidance Behaviours; Life Stage; Susceptible-Infected Pairs,1
2202,Edc-Based Biosensing; Signal Strands; Signal Amplification,1
2203,A; B,0
2204,Aortic Dissection,1
2205,Sulcal Curves; Topological Graph; Extracted Sulcal; Automatic Sulcal; Sulcal Curve,1
2206,Fungal Sterylglucosidase; Murine Models; Fungal Vaccine,1
2207,Spatial Multiomics; Single Ffpe; Ffpe Tissue; Tissue Section; Tryptic Peptides,1
2208,Wavelet-Based Quality-Assured; Spiht Decoder; Spiht Coding; Decoder Design,0
2209,Failure Analysis,0
2210,Graph Neural; Outperform State-Of-The-Art; Production Data; Hours Ahead; Proposed Models,0
2211,Black Magic,0
2212,Event Detection; Zero-Shot Event; Related Concepts; Semantic Correlation; Event-Adaptive Concept,0
2213,Chromosomal Rearrangements; Gene Regulation; Expression Patterns,1
2214,Line Detection; Detection Performance; Radon Transform; Proposed Approach; B-Line Detection,0
2215,Piecewise Linear; Linear Approximation; Execution Time; State-Of-The-Art Piecewise; Memory Efficient,0
2216,Complete Mitochondrial; Mitochondrial Genome; Land Snail; Aegista Aubryana; Phylogenetic Analyses,1
2217,Order Release; Load Balancing; Load-Oriented Order,0
2218,Video Extrapolation; State-Of-The-Art Video; Image Degradation; Energy Based; Extrapolation Methods,0
2219,Performing Arts; Hong Kong; Covid-19 Pandemic; Arts Education; Empirical Study,0
2220,Transfer Hydroalkylation; Alkyl Formates; Hydroalkylation Reagents,1
2221,Branch Prediction; Prior Work; Branch Predictors; Neural Networks; Misprediction Rates,0
2222,Light Decoration,0
2223,Informationally Richer; Informativity Effect; Additional Information; Ambiguous Pronouns,0
2224,Runlength Constrained; Character-Constrained Channel; Maximum Runlength,0
2225,Test Structure; Leakage Current; Effectively Monitor,0
2226,Pacemaker Cells; Sick Sinus; Sinus Syndrome; Sinus Node; Heart Rhythm,1
2227,Metric Learning; Nonlinear Metric; Cluster Hierarchies,0
2228,Sideroblastic Anemia; Bone Marrow,1
2229,Heat Stress; Actinobacillus Pleuropneumoniae; Gene Apfa; Important Role; Pleuropneumoniae Resistance,1
2230,Arabic Handwritten; Handwritten Characters,0
2231,Dialysis Water; Microbiological Surveillance; Technological Strategies; Positive Impact; Dialysis Patients,0
2232,Image Segmentation; Interactive Image; Convex Active; State-Of-The-Art Interactive; Segmentation Algorithms,0
2233,Ischemic Stroke; Microglial Polarization; Postsynaptic Density-93; Peptide Tat-Cx3Cl1; Acids 357-395,1
2234,Multiclass Tradaboost; Deep Learning; Pre-Trained Networks; Transfer Learning; Mobile Lidar,0
2235,Computational Approaches; Spatial Transcriptomics,1
2236,Thermal Management; Power Electronic; Ultrahigh Efficiency; Power Converters; Power Density,0
2237,Autoimmune Diseases; Bone Formation,1
2238,Animal Work,1
2239,Relic Silencing; Epigenetic Silencing; Host Genome,1
2240,Personal Fabrication; Patrick Baudisch; Stefanie Mueller; Physical Natives,0
2241,Diverse Contexts,1
2242,Classification Accuracy; Image Classification; Deep 3D/2D; Deep Learning; 3D/2D Genome,0
2243,Steiner Tree; Rectilinear Steiner,0
2244,Interface Failure; Bonding Materials; Failure Modes,1
2245,Paper Industry; Crude Paper; Industry Effluent; Unused Carbon; Different Concentrations,1
2246,Isolated Distant; Skeletal Muscle; Soft-Tissue Metastases; Subcutaneous Tissues,1
2247,Motion Correction; Brain Imaging; Head Motion; Motion-Corrected Images,1
2248,A; B,0
2249,Deep Learning; Learning Techniques; Memorability Scores; Subjective Aspects,0
2250,Community Crises; Service Users,0
2251,Clustering Analysis; Tft-Lcd Panel; Process Analysis,0
2252,Focal Stacks; Preconditioned Alternating; Alternating Direction; Optimization Function; Proposed Framework,0
2253,Population Structure; Promote Diversity; Antagonistic Interactions; Interactions Promote; Genetic Structure,1
2254,Proposed Approach; Image Search; Medical Image; Skin Melanoma; Dynamic Weights,1
2255,Author Profiling; Text Evidence; Early Author,0
2256,Ready-To-Eat Meal; Hong Kong; Food Waste-Energy-Water-Emissions; Food Service; Food Systems,0
2257,Surgical Instrument; Domain-Common Knowledge; Instrument Segmentation; Unsupervised Domain; Domain Adaptation,1
2258,Invasive Fungal; Fungal Infections; Recent Advances,1
2259,Atlas Selection; Selection Methods; Atlas-Based Segmentation; Atlas-Based Automatic; Automatic Segmentation,1
2260,Gait Representation; Optical Flow; Gait Period; Flow States; State-Of-The-Art Gait,0
2261,Topological Properties; Brain Functional; Healthy Controls; Left Supramarginal; Fusiform Gyrus,1
2262,Robot-Assisted Laparoscopic; Laparoscopic Pyeloplasty; Lasix T1/2; T1/2 Clearance; Renal Scintigraphy,1
2263,Data Sets; Existing Style,0
2264,Hebt Method; Proposed Method; Threshold Value; Change Detection; Automatic Thresholding,0
2265,Point Modulation; Modulation Charging; Multiple Chargers; Proposed Method; Autonomous Rail,0
2266,Multi-Sensor Control; Using Labeled; Labeled Multi-Bernoulli; Proposed Method; Sensor Control,0
2267,Power Consumption; Multi-Channel Biopotential; Passive Integrator,0
2268,Osteogenic Transdifferentiation; Muscle Cells; Marrow Mesenchymal; Mesenchymal Stem; Vascular Calcification,1
2269,Virtual Reality; Promote Empathic; Empathic Responses,0
2270,Encapsulated Protein; Serum Amino; Amino Acid; Acid Responses,1
2271,Clinical Spectrum; First Middle; Middle Eastern; Eastern Patient,1
2272,Sub-Pixel Classification; Land Cover,0
2273,Molecular Simulations; Li/S Batteries; Electrolyte Structure,0
2274,Soil Degradation; Erosion Susceptibility; Central-Eastern Region,1
2275,Adsorption Isotherm,1
2276,Conformance Checking; Event Structure; Process Model; Event Structures; Proposed Method,0
