uuid,Keywords,label
800,Adenocarcinoma; Animal study; Binary Radiotherapy; Ca755; Gadolinium; Mice; Transplanted tumors; X-rays.,1
801,UAV; UAS; Drone remote sensing; Oil and gas industry; Detection and inspection; Petroleum exploration and mapping,0
802,Janus membranes; Na metal batteries; breath-figure self-assembly; dendrites; gel polymer electrolytes.,1
803,Congenital malformations; Air pollution; Particulate matter < 10 mu m; Nitrogen oxides; Ozone; Assisted reproductive technology,1
804,Arabian Peninsula; climate simulation; Holocene environment; human-environment interaction; prey biomass; rock art,0
805,25-Hydroxyvitamin D; Adolescent; Bone mineral density; Parathyroid hormone; Vitamin D.,1
806,Deformable surface 3D reconstruction; Linear programming; Convex optimization,0
807,data encapsulation; image coding; cryptography; steganography; encoding; reversibility-oriented secret image sharing mechanism; steganography; authentication; secret image sharing scheme; secret data; n host images; n encoding codes; n shares; generated shares; forged shares; code division multiplexing; state-of-the-art secret sharing schemes,0
808,Cloud computing; Security; SLA management; SLA life cycle,0
809,Deep learning; Convolutional NNs; Knowledge distillation; Unsupervised domain adaptation; CNN acceleration and compression,0
810,Functional magnetic resonance imaging; Diseases; Data models; Sparse matrices; Matrix decomposition; Medical diagnosis; Domain adaptation; low-rank representation; multi-site data; autism spectrum disorder; fMRI,1
811,Object tracking; Bag of features; Appearance model; Geometric relationship,0
812,Alveolar echinococcosis; Em18-ELISA; FGL2; PET-CT; Regulatory T cells; Resistance; Susceptibility; TGF-beta.,1
813,Congestion optimization; global routing; Lagrangian relaxation; Steiner tree optimization,0
814,Discourse; Early mathematics learning; Embodiment; Racialized multilingual learners.,1
815,Semantic segmentation; Conditional adversarial training; Computer vision; Deep learning,0
816,ConvNets; pooling strategy; video representations; feature fusion,0
817,Atelencephaly; Brain; Fetus; Magnetic resonance imaging; Prosencephalon; Ultrasound.,1
818,virtual assistant; data security; privacy; GDPR; internet of things; smart homes,0
819,Training; Task analysis; Semantics; Benchmark testing; Reliability; Measurement; Manuals; Data augmentation; domain discrepancy; style transfer; unsupervised domain adaptation (DA),0
820,Task analysis; Subspace constraints; Relays; Servers; Delays; Computer architecture; Ad hoc networks; Mobile edge computing; buffer-aided relaying; task offloading; multi-convex optimization,0
821,Super-resolution; depthwise separable convolution; adaptive weighted module; lightweight network,0
822,C3aR; chronic inflammation; chronic pyelonephritis; persistent infection; phagocytosis; renal fibrosis.,1
823,Internet of Things; Trust; Privacy; Security; Access control; Trust administration; Reputation,0
824,Antioxidant; Catalysis; Cellular imaging; Electron paramagnetic resonance; PVP-passivated carbon dots.,1
825,Artificial neural network; Sigmoid; Hyperbolic tangent; Piecewise linear approximation; FPGA,0
826,PGPR taxanomic and functional traits; plant photosynthetic pathway.,1
827,conservation science; works of art analysis; ion beam analysis; TEM,0
828,Asian; TDP-43 proteinopathy; autopsy; cognitively normal elderly; dementia; postmortem; race.,1
829,Videos; Satellites; Matrix decomposition; Object detection; Spatial resolution; Data models; Optimization; Background subtraction (BS); matrix decomposition; moving object detection (MOD); satellite video processing; structured sparsity-inducing norm,0
830,image enhancement; filtering theory; mathematical morphology; image texture; graph theory; image colour analysis; morphological processing; editing applications; hierarchical morphological graph signal multilayer decomposition; editing signals; 2D colour images; 3D coloured meshes; state-of-the-art editing; morphological filtering operators,0
831,Structural Health Monitoring; offshore structures; marine structures; Machine Learning,0
832,Software-Defined Networking (SDN); Hybrid SDN; Network architecture; Network security; Network management; Traffic engineering; Implementation and deployment,0
833,Chronic lymphocytic leukemia; DNA sequencing; High-resolution melting analysis; NOTCH1 mutations; Prognosis.,1
834,Similarity-sensitive hashing; metric learning; feature descriptor; neural network,0
835,Sampling; q-space; multiple shells; uniform spherical sampling; diffusion MRI; spherical codes,1
836,Hashing; Fast similarity search; Approximate nearest neighbors; Retrieval,0
837,Image processing; image edge detection; filtering; optical filters; optical engineering,0
838,allantois; arteries; mesoderm; primitive streak; primordial germ cells; visceral endoderm.,1
839,Thermal storage; Demand side management; Load shifting; Electrical load management,0
840,Feature extraction; Visualization; Task analysis; Deep learning; Strain; Estimation; Adaptation models; Attention network; deep learning; feature matching; image registration; mismatch removal; remote sensing,0
841,Anti-tumor immune response; Microvesicle; Radiotherapy; Tumor hypoxia; Tumor stroma.,1
842,Design automation; Human-machine integration; Intelligent design; Imaginal thinking; Ontology,0
843,Carbon emissions; Dynamic system; Grey prediction model; Neural network.,0
844,Kinship verification; Face descriptor; Multi-scale representation; Covariance descriptor; Feature selection; Classifier,0
845,Acquired immunodeficiency syndrome; Epidemiology; Health behaviour; Time to treatment; India,0
846,BAK1; CHS3; CSA1; co-evolution; guard hypothesis; paired NLR; plant immune system; specialization.,1
847,Convolution; Reservoirs; Training; Computational modeling; Neural networks; Graph neural networks; Standards; Deep learning; graph neural network; machine learning on graphs; reservoir computing (RC); structured data,0
848,Bangla language; Bangla question answering; Bangla reading comprehension; Reading comprehension; Transformer-based learning.,0
849,Chylothorax; Neonatal; Octreotide; Pediatric.,1
850,Millireactor; Micromixing; Mixing time; Bourne reaction; IEM model; Incorporation model,0
851,chronic jet lag; circadian rhythm; diabetes; shift work; telomere shortening.,1
852,Coastal remote sensing; Coastal vegetation; Mekong Delta; Sea level rise; Shoreline erosion; Vietnamese coastline.,1
853,Big data; cellular data network; hidden Markov model (HMM); next-place prediction; spatio-temporal mobility prediction,0
854,Credit scoring; Selective ensemble; Random forests; Gradient boosting decision tree; Machine learning,0
855,Bypass; cardiopulmonary; echocardiography; patent foramen ovale; thrombus.,1
856,Decision trees; Training; Throughput; Neural networks; Indexing; Partitioning algorithms; IEEE transactions; Packet classification; machine learning,0
857,Color transformation; gamut clipping; HDR; video coding,0
858,Attention prediction; Transformer; Autonomous driving; Human-machine augmented intelligence,0
859,Arabidopsis thaliana; N-hydroxy pipecolic acid methyl ester; UV stress; infection metabolism; non-targeted metabolomics; plant immunity; salicylic acid.,1
860,Deep learning; bi-ventricular CMR segmentation; landmark localization; non-rigid registration; label fusion; multi-atlas segmentation; shape prior; cardiac artifacts,1
861,Uncertainty; Image segmentation; Calibration; Estimation; Biomedical imaging; Artificial neural networks; Bayes methods; Uncertainty estimation; confidence calibration; out-of-distribution detection; semantic segmentation; fully convolutional neural networks,1
862,Classifier ensembles; functional magnetic resonance imaging (fMRI) data analysis; multivariate methods; pattern recognition; random subspace (RS) method,1
863,Registration; machine learning; convolutional neural networks,1
864,BRCA; epithelial ovarian cancer; genetic testing; germline pathogenic variant; homologous recombination.,1
865,Colony formation; HDAC; Hematopoietic cells; Leukemia; Methyl cellulose; Proliferation; Survival.,1
866,Childhood-onset schizophrenia; Conversion rate; Copy number variations (CNVs); Fibroblasts; Process length; Schizophrenia; Translational research; iN cells.,1
867,Cryptography; Encryption; Payloads; Image coding; Data mining; Streaming media; Ciphers; Reversible data hiding; encrypted images; lossless compression; hierarchical embedding; high payload,0
868,Internet of Things; interactive art; Raspberry Pi; open data; image processing,0
869,Glioblastoma; overall survival; prognosis; genotype; molecular; multi-task; deep learning,1
870,Bagged Clustering; Logit models; Museum; Segmentation; Motivation,0
871,Adaptive shape update; cascaded regression; facial landmark detection; R-CR-C,0
872,Key management; WSN; random predistribution,0
873,Adult rhinology; cranial base; skull base.,1
874,Allowable value; analytical limit (AL); analytical response time (ART); designed response time (DRT); estimated response time (ERT); measured response time (MRT); safety limit; trip set point,0
875,Dieta cetogénica. Alergia a proteínas de leche de vaca. Inmunoterapia oral..,1
876,Logic gates; Transistors; Transconductors; Voltage; Regulators; Impedance; Bandwidth; Analog; LDO; linear regulators; power supply rejection (PSR); SPICE,0
877,MHC-IIb; MHC-IIx; UBR2; cancer cachexia; ubiquitylation.,1
878,Sensors; 5G mobile communication; Robot sensing systems; Internet of Things; Bandwidth; Antenna arrays; Wireless fidelity; 5G; activity recognition; cellular signal; detection; healthcare; localization; radio sensing; safety,0
879,H3.3; PARP inhibitor; PARP1; combination treatment; darinaparsin; small-cell lung cancer.,1
880,Monterey Bay National Marine Sanctuary; Paragorgia arborea; Sur Ridge; cold-water coral; polyp activity; temporal dynamics.,1
881,oil well detection; satellite imagery; oil well dataset; optical remote sensing; deep learning,0
882,Fluorescent and colorimetric detection; Ionic liquid; Paper sensor; SO(2).,1
883,Single-image super-resolution; Sparse representation; Dictionary learning; Sharpness measure-based clustering; Multiple dictionary pairs,0
884,. surgical excision; benign tumors; elastofibroma dorsi; fibroblastic tumor; subscapular region.,1
885,Greedy algorithm; deep learning; neural networks; online learning; hyperparameter optimization; TinyML; quantization,0
886,chromatic art gallery problem; orthogonal polygons; rvisibility; NP-hard,0
887,Discrete wavelet transform; image equalization; satellite image contrast enhancement,0
888,Routing; Routing protocols; Roads; Delays; Trajectory; Internet of Vehicles; geographic routing protocol; routing metric; link transmission quality,0
